latitude,longitude,year,tas
-89.5,93.5,1999,-0.6606879
-89.5,94.5,1999,-0.6614214
-89.5,95.5,1999,-0.6621358
-89.5,96.5,1999,-0.6628306
-89.5,97.5,1999,-0.6635052
-89.5,98.5,1999,-0.664159
-89.5,99.5,1999,-0.66479135
-89.5,100.5,1999,-0.66540146
-89.5,101.5,1999,-0.6659888
-89.5,102.5,1999,-0.6665524
-89.5,103.5,1999,-0.66709155
-89.5,104.5,1999,-0.6676052
-89.5,105.5,1999,-0.6680925
-89.5,106.5,1999,-0.6685524
-89.5,107.5,1999,-0.6689837
-89.5,108.5,1999,-0.6693852
-89.5,109.5,1999,-0.6697555
-89.5,110.5,1999,-0.6700933
-89.5,111.5,1999,-0.670397
-89.5,112.5,1999,-0.67066485
-89.5,113.5,1999,-0.6708951
-89.5,114.5,1999,-0.67108583
-89.5,115.5,1999,-0.67123485
-89.5,116.5,1999,-0.67134005
-89.5,117.5,1999,-0.67139906
-89.5,118.5,1999,-0.6714094
-89.5,119.5,1999,-0.67137194
-89.5,120.5,1999,-0.67130643
-89.5,121.5,1999,-0.67120314
-89.5,122.5,1999,-0.67099345
-89.5,123.5,1999,-0.6706749
-89.5,124.5,1999,-0.67025566
-89.5,125.5,1999,-0.6697435
-89.5,126.5,1999,-0.6691457
-89.5,127.5,1999,-0.66846937
-89.5,128.5,1999,-0.667721
-89.5,129.5,1999,-0.66690665
-89.5,130.5,1999,-0.6660319
-89.5,131.5,1999,-0.6651019
-89.5,132.5,1999,-0.6641214
-89.5,133.5,1999,-0.6630947
-89.5,134.5,1999,-0.662026
-89.5,135.5,1999,-0.66091883
-89.5,136.5,1999,-0.6597766
-89.5,137.5,1999,-0.65860254
-89.5,138.5,1999,-0.6573994
-89.5,139.5,1999,-0.65616995
-89.5,140.5,1999,-0.6549166
-89.5,141.5,1999,-0.6536416
-89.5,142.5,1999,-0.65234715
-89.5,143.5,1999,-0.65103513
-89.5,144.5,1999,-0.6497074
-89.5,145.5,1999,-0.6483657
-89.5,146.5,1999,-0.6470116
-89.5,147.5,1999,-0.64564663
-89.5,148.5,1999,-0.6442722
-89.5,149.5,1999,-0.6428896
-89.5,150.5,1999,-0.64150023
-89.5,151.5,1999,-0.64010507
-89.5,152.5,1999,-0.63870543
-89.5,153.5,1999,-0.63730216
-89.5,154.5,1999,-0.63589656
-89.5,155.5,1999,-0.63448936
-89.5,156.5,1999,-0.63308156
-89.5,157.5,1999,-0.6316741
-89.5,158.5,1999,-0.63026774
-89.5,159.5,1999,-0.62886333
-89.5,160.5,1999,-0.6274617
-89.5,161.5,1999,-0.6260634
-89.5,162.5,1999,-0.62466943
-89.5,163.5,1999,-0.6232802
-89.5,164.5,1999,-0.6218966
-89.5,165.5,1999,-0.62051916
-89.5,166.5,1999,-0.6191486
-89.5,167.5,1999,-0.61778533
-89.5,168.5,1999,-0.6164301
-89.5,169.5,1999,-0.6150834
-89.5,170.5,1999,-0.61374575
-89.5,171.5,1999,-0.6124177
-89.5,172.5,1999,-0.6110997
-89.5,173.5,1999,-0.6097924
-89.5,174.5,1999,-0.60849607
-89.5,175.5,1999,-0.6072113
-89.5,176.5,1999,-0.6059384
-89.5,177.5,1999,-0.6046779
-89.5,178.5,1999,-0.60343015
-89.5,179.5,1999,-0.60219556
-88.5,-179.5,1999,-0.48993802
-88.5,-178.5,1999,-0.48642373
-88.5,-177.5,1999,-0.48296407
-88.5,-176.5,1999,-0.47956002
-88.5,-175.5,1999,-0.47621247
-88.5,-174.5,1999,-0.47291476
-88.5,-173.5,1999,-0.46964216
-88.5,-172.5,1999,-0.46639326
-88.5,-171.5,1999,-0.463169
-88.5,-170.5,1999,-0.45997015
-88.5,-169.5,1999,-0.45679757
-88.5,-168.5,1999,-0.4536521
-88.5,-167.5,1999,-0.45053458
-88.5,-166.5,1999,-0.44744587
-88.5,-165.5,1999,-0.44438678
-88.5,-164.5,1999,-0.44135833
-88.5,-163.5,1999,-0.4383613
-88.5,-162.5,1999,-0.4353967
-88.5,-161.5,1999,-0.4324655
-88.5,-160.5,1999,-0.42956865
-88.5,-159.5,1999,-0.42670724
-88.5,-158.5,1999,-0.4238823
-88.5,-157.5,1999,-0.42109492
-88.5,-156.5,1999,-0.41834626
-88.5,-155.5,1999,-0.41563737
-88.5,-154.5,1999,-0.41296944
-88.5,-153.5,1999,-0.41034362
-88.5,-152.5,1999,-0.40776104
-88.5,-151.5,1999,-0.40522292
-88.5,-150.5,1999,-0.40273026
-88.5,-149.5,1999,-0.40028423
-88.5,-148.5,1999,-0.39788568
-88.5,-147.5,1999,-0.39553574
-88.5,-146.5,1999,-0.39323506
-88.5,-145.5,1999,-0.3909844
-88.5,-144.5,1999,-0.38878432
-88.5,-143.5,1999,-0.38663515
-88.5,-142.5,1999,-0.38453704
-88.5,-141.5,1999,-0.3824899
-88.5,-140.5,1999,-0.38049328
-88.5,-139.5,1999,-0.37854654
-88.5,-138.5,1999,-0.37664855
-88.5,-137.5,1999,-0.37479773
-88.5,-136.5,1999,-0.3729921
-88.5,-135.5,1999,-0.3712293
-88.5,-134.5,1999,-0.36949128
-88.5,-133.5,1999,-0.36772317
-88.5,-132.5,1999,-0.36591583
-88.5,-131.5,1999,-0.36406314
-88.5,-130.5,1999,-0.36220732
-88.5,-129.5,1999,-0.36038193
-88.5,-128.5,1999,-0.35858688
-88.5,-127.5,1999,-0.35682216
-88.5,-126.5,1999,-0.35508806
-88.5,-125.5,1999,-0.35338473
-88.5,-124.5,1999,-0.35171247
-88.5,-123.5,1999,-0.35007173
-88.5,-122.5,1999,-0.3484629
-88.5,-121.5,1999,-0.34688637
-88.5,-120.5,1999,-0.34534255
-88.5,-119.5,1999,-0.34383196
-88.5,-118.5,1999,-0.34235495
-88.5,-117.5,1999,-0.34091213
-88.5,-116.5,1999,-0.33950385
-88.5,-115.5,1999,-0.33813074
-88.5,-114.5,1999,-0.3367932
-88.5,-113.5,1999,-0.33549187
-88.5,-112.5,1999,-0.33422732
-88.5,-111.5,1999,-0.33300018
-88.5,-110.5,1999,-0.33181122
-88.5,-109.5,1999,-0.33066133
-88.5,-108.5,1999,-0.32955146
-88.5,-107.5,1999,-0.3284224
-88.5,-106.5,1999,-0.32719916
-88.5,-105.5,1999,-0.3258937
-88.5,-104.5,1999,-0.32452017
-88.5,-103.5,1999,-0.32313862
-88.5,-102.5,1999,-0.32177174
-88.5,-101.5,1999,-0.32042602
-88.5,-100.5,1999,-0.3191072
-88.5,-99.5,1999,-0.31781995
-88.5,-98.5,1999,-0.31656826
-88.5,-97.5,1999,-0.31535536
-88.5,-96.5,1999,-0.31418386
-88.5,-95.5,1999,-0.31305587
-88.5,-94.5,1999,-0.31197295
-88.5,-93.5,1999,-0.31093633
-88.5,-92.5,1999,-0.30994678
-88.5,-91.5,1999,-0.30900487
-88.5,-90.5,1999,-0.30811095
-88.5,-89.5,1999,-0.3072651
-88.5,-88.5,1999,-0.30646732
-88.5,-87.5,1999,-0.30571738
-88.5,-86.5,1999,-0.305015
-88.5,-85.5,1999,-0.3043599
-88.5,-84.5,1999,-0.30375162
-88.5,-83.5,1999,-0.30318978
-88.5,-82.5,1999,-0.30267397
-88.5,-81.5,1999,-0.3022037
-88.5,-80.5,1999,-0.30177855
-88.5,-79.5,1999,-0.30139804
-88.5,-78.5,1999,-0.3010619
-88.5,-77.5,1999,-0.30076963
-88.5,-76.5,1999,-0.30052096
-88.5,-75.5,1999,-0.30031547
-88.5,-74.5,1999,-0.30015284
-88.5,-73.5,1999,-0.30003282
-88.5,-72.5,1999,-0.29995504
-88.5,-71.5,1999,-0.29991925
-88.5,-70.5,1999,-0.29992512
-88.5,-69.5,1999,-0.29997224
-88.5,-68.5,1999,-0.3000604
-88.5,-67.5,1999,-0.30018908
-88.5,-66.5,1999,-0.300358
-88.5,-65.5,1999,-0.30056664
-88.5,-64.5,1999,-0.30081812
-88.5,-63.5,1999,-0.30115414
-88.5,-62.5,1999,-0.30158645
-88.5,-61.5,1999,-0.30211446
-88.5,-60.5,1999,-0.30273736
-88.5,-59.5,1999,-0.30345434
-88.5,-58.5,1999,-0.30426466
-88.5,-57.5,1999,-0.3051675
-88.5,-56.5,1999,-0.30616194
-88.5,-55.5,1999,-0.3072472
-88.5,-54.5,1999,-0.30841765
-88.5,-53.5,1999,-0.30965665
-88.5,-52.5,1999,-0.31096187
-88.5,-51.5,1999,-0.31233254
-88.5,-50.5,1999,-0.31376764
-88.5,-49.5,1999,-0.31526634
-88.5,-48.5,1999,-0.3168277
-88.5,-47.5,1999,-0.3184509
-88.5,-46.5,1999,-0.32013503
-88.5,-45.5,1999,-0.32187933
-88.5,-44.5,1999,-0.32368284
-88.5,-43.5,1999,-0.32554492
-88.5,-42.5,1999,-0.32746467
-88.5,-41.5,1999,-0.3294414
-88.5,-40.5,1999,-0.33147436
-88.5,-39.5,1999,-0.333563
-88.5,-38.5,1999,-0.3357065
-88.5,-37.5,1999,-0.33790433
-88.5,-36.5,1999,-0.34015584
-88.5,-35.5,1999,-0.3424605
-88.5,-34.5,1999,-0.34481776
-88.5,-33.5,1999,-0.34722707
-88.5,-32.5,1999,-0.3496879
-88.5,-31.5,1999,-0.35219976
-88.5,-30.5,1999,-0.3547621
-88.5,-29.5,1999,-0.35737437
-88.5,-28.5,1999,-0.36003602
-88.5,-27.5,1999,-0.36274648
-88.5,-26.5,1999,-0.36550513
-88.5,-25.5,1999,-0.36831126
-88.5,-24.5,1999,-0.37116414
-88.5,-23.5,1999,-0.3740629
-88.5,-22.5,1999,-0.37700662
-88.5,-21.5,1999,-0.37999427
-88.5,-20.5,1999,-0.38302463
-88.5,-19.5,1999,-0.38609642
-88.5,-18.5,1999,-0.38920814
-88.5,-17.5,1999,-0.39235806
-88.5,-16.5,1999,-0.39554438
-88.5,-15.5,1999,-0.39876503
-88.5,-14.5,1999,-0.40201163
-88.5,-13.5,1999,-0.4052611
-88.5,-12.5,1999,-0.40850872
-88.5,-11.5,1999,-0.41175112
-88.5,-10.5,1999,-0.41500986
-88.5,-9.5,1999,-0.4183014
-88.5,-8.5,1999,-0.42162448
-88.5,-7.5,1999,-0.4249779
-88.5,-6.5,1999,-0.4283605
-88.5,-5.5,1999,-0.4317711
-88.5,-4.5,1999,-0.4352086
-88.5,-3.5,1999,-0.4386719
-88.5,-2.5,1999,-0.44215983
-88.5,-1.5,1999,-0.44567147
-88.5,-0.5,1999,-0.44920555
-88.5,0.5,1999,-0.45276108
-88.5,1.5,1999,-0.456337
-88.5,2.5,1999,-0.45993215
-88.5,3.5,1999,-0.46354544
-88.5,4.5,1999,-0.46717587
-88.5,5.5,1999,-0.4708224
-88.5,6.5,1999,-0.47448388
-88.5,7.5,1999,-0.47815934
-88.5,8.5,1999,-0.4818477
-88.5,9.5,1999,-0.48554808
-88.5,10.5,1999,-0.48925948
-88.5,11.5,1999,-0.49298108
-88.5,12.5,1999,-0.49669826
-88.5,13.5,1999,-0.5003926
-88.5,14.5,1999,-0.50406533
-88.5,15.5,1999,-0.5077186
-88.5,16.5,1999,-0.5113735
-88.5,17.5,1999,-0.5150359
-88.5,18.5,1999,-0.5187058
-88.5,19.5,1999,-0.5223827
-88.5,20.5,1999,-0.52606606
-88.5,21.5,1999,-0.5297555
-88.5,22.5,1999,-0.5334499
-88.5,23.5,1999,-0.5371487
-88.5,24.5,1999,-0.5408509
-88.5,25.5,1999,-0.54455525
-88.5,26.5,1999,-0.5482608
-88.5,27.5,1999,-0.55196637
-88.5,28.5,1999,-0.55567074
-88.5,29.5,1999,-0.55937254
-88.5,30.5,1999,-0.5630706
-88.5,31.5,1999,-0.5667636
-88.5,32.5,1999,-0.57045025
-88.5,33.5,1999,-0.5741292
-88.5,34.5,1999,-0.57779926
-88.5,35.5,1999,-0.5814591
-88.5,36.5,1999,-0.58510745
-88.5,37.5,1999,-0.58874303
-88.5,38.5,1999,-0.5923647
-88.5,39.5,1999,-0.5959714
-88.5,40.5,1999,-0.5995618
-88.5,41.5,1999,-0.6031349
-88.5,42.5,1999,-0.6066896
-88.5,43.5,1999,-0.6102249
-88.5,44.5,1999,-0.6137398
-88.5,45.5,1999,-0.61723334
-88.5,46.5,1999,-0.62070465
-88.5,47.5,1999,-0.62415284
-88.5,48.5,1999,-0.627577
-88.5,49.5,1999,-0.6309764
-88.5,50.5,1999,-0.6343502
-88.5,51.5,1999,-0.63769764
-88.5,52.5,1999,-0.64101803
-88.5,53.5,1999,-0.64431065
-88.5,54.5,1999,-0.64757484
-88.5,55.5,1999,-0.65081084
-88.5,56.5,1999,-0.65403
-88.5,57.5,1999,-0.6572351
-88.5,58.5,1999,-0.6604255
-88.5,59.5,1999,-0.66360056
-88.5,60.5,1999,-0.6667598
-88.5,61.5,1999,-0.66990256
-88.5,62.5,1999,-0.67302823
-88.5,63.5,1999,-0.6761362
-88.5,64.5,1999,-0.6792259
-88.5,65.5,1999,-0.6822844
-88.5,66.5,1999,-0.6852685
-88.5,67.5,1999,-0.6881741
-88.5,68.5,1999,-0.6910006
-88.5,69.5,1999,-0.6937472
-88.5,70.5,1999,-0.69641334
-88.5,71.5,1999,-0.69899833
-88.5,72.5,1999,-0.7015016
-88.5,73.5,1999,-0.7039225
-88.5,74.5,1999,-0.7062606
-88.5,75.5,1999,-0.7085154
-88.5,76.5,1999,-0.7106865
-88.5,77.5,1999,-0.7127733
-88.5,78.5,1999,-0.71477586
-88.5,79.5,1999,-0.71669364
-88.5,80.5,1999,-0.7185266
-88.5,81.5,1999,-0.7202746
-88.5,82.5,1999,-0.7219377
-88.5,83.5,1999,-0.7235158
-88.5,84.5,1999,-0.7250091
-88.5,85.5,1999,-0.7264176
-88.5,86.5,1999,-0.72774166
-88.5,87.5,1999,-0.72898126
-88.5,88.5,1999,-0.7301367
-88.5,89.5,1999,-0.73120815
-88.5,90.5,1999,-0.7321957
-88.5,91.5,1999,-0.73309934
-88.5,92.5,1999,-0.733919
-88.5,93.5,1999,-0.7346546
-88.5,94.5,1999,-0.73530555
-88.5,95.5,1999,-0.7358714
-88.5,96.5,1999,-0.736351
-88.5,97.5,1999,-0.7367432
-88.5,98.5,1999,-0.73704636
-88.5,99.5,1999,-0.73725814
-88.5,100.5,1999,-0.73737586
-88.5,101.5,1999,-0.7373962
-88.5,102.5,1999,-0.737315
-88.5,103.5,1999,-0.7371273
-88.5,104.5,1999,-0.7368274
-88.5,105.5,1999,-0.7363911
-88.5,106.5,1999,-0.7357511
-88.5,107.5,1999,-0.7348932
-88.5,108.5,1999,-0.73380643
-88.5,109.5,1999,-0.7325645
-88.5,110.5,1999,-0.7312261
-88.5,111.5,1999,-0.7297908
-88.5,112.5,1999,-0.72825843
-88.5,113.5,1999,-0.7266291
-88.5,114.5,1999,-0.724903
-88.5,115.5,1999,-0.7230803
-88.5,116.5,1999,-0.7211614
-88.5,117.5,1999,-0.7191469
-88.5,118.5,1999,-0.7170373
-88.5,119.5,1999,-0.71483314
-88.5,120.5,1999,-0.7125351
-88.5,121.5,1999,-0.71014374
-88.5,122.5,1999,-0.70765996
-88.5,123.5,1999,-0.7050846
-88.5,124.5,1999,-0.70241845
-88.5,125.5,1999,-0.6996625
-88.5,126.5,1999,-0.6968177
-88.5,127.5,1999,-0.69388515
-88.5,128.5,1999,-0.69086605
-88.5,129.5,1999,-0.68776184
-88.5,130.5,1999,-0.68457395
-88.5,131.5,1999,-0.6813042
-88.5,132.5,1999,-0.67792827
-88.5,133.5,1999,-0.6744158
-88.5,134.5,1999,-0.6707744
-88.5,135.5,1999,-0.66701514
-88.5,136.5,1999,-0.66320235
-88.5,137.5,1999,-0.65935737
-88.5,138.5,1999,-0.655484
-88.5,139.5,1999,-0.6515856
-88.5,140.5,1999,-0.647665
-88.5,141.5,1999,-0.6437249
-88.5,142.5,1999,-0.63976777
-88.5,143.5,1999,-0.63579565
-88.5,144.5,1999,-0.63181037
-88.5,145.5,1999,-0.6278137
-88.5,146.5,1999,-0.62380713
-88.5,147.5,1999,-0.61979204
-88.5,148.5,1999,-0.6157699
-88.5,149.5,1999,-0.6117417
-88.5,150.5,1999,-0.60770863
-88.5,151.5,1999,-0.60367185
-88.5,152.5,1999,-0.59963226
-88.5,153.5,1999,-0.59559095
-88.5,154.5,1999,-0.59154886
-88.5,155.5,1999,-0.58750695
-88.5,156.5,1999,-0.58346623
-88.5,157.5,1999,-0.57942766
-88.5,158.5,1999,-0.5753921
-88.5,159.5,1999,-0.5713608
-88.5,160.5,1999,-0.5673346
-88.5,161.5,1999,-0.5633145
-88.5,162.5,1999,-0.5593017
-88.5,163.5,1999,-0.5552971
-88.5,164.5,1999,-0.55130184
-88.5,165.5,1999,-0.54731715
-88.5,166.5,1999,-0.54334396
-88.5,167.5,1999,-0.5393836
-88.5,168.5,1999,-0.535437
-88.5,169.5,1999,-0.53150535
-88.5,170.5,1999,-0.5275899
-88.5,171.5,1999,-0.5236918
-88.5,172.5,1999,-0.5198119
-88.5,173.5,1999,-0.5159517
-88.5,174.5,1999,-0.5121121
-88.5,175.5,1999,-0.5082958
-88.5,176.5,1999,-0.5045227
-88.5,177.5,1999,-0.50079936
