-89.5,-179.5,2019,1.1258906
-89.5,-178.5,2019,1.1269348
-89.5,-177.5,2019,1.1279598
-89.5,-176.5,2019,1.1289655
-89.5,-175.5,2019,1.1299517
-89.5,-174.5,2019,1.1309181
-89.5,-173.5,2019,1.1318645
-89.5,-172.5,2019,1.1327908
-89.5,-171.5,2019,1.1336967
-89.5,-170.5,2019,1.134582
-89.5,-169.5,2019,1.1354463
-89.5,-168.5,2019,1.1362898
-89.5,-167.5,2019,1.1371121
-89.5,-166.5,2019,1.137913
-89.5,-165.5,2019,1.1386924
-89.5,-164.5,2019,1.1394501
-89.5,-163.5,2019,1.140186
-89.5,-162.5,2019,1.1408998
-89.5,-161.5,2019,1.1415915
-89.5,-160.5,2019,1.142261
-89.5,-159.5,2019,1.142908
-89.5,-158.5,2019,1.1435325
-89.5,-157.5,2019,1.1441344
-89.5,-156.5,2019,1.1447136
-89.5,-155.5,2019,1.14527
-89.5,-154.5,2019,1.1458035
-89.5,-153.5,2019,1.1463138
-89.5,-152.5,2019,1.1468011
-89.5,-151.5,2019,1.1472652
-89.5,-150.5,2019,1.1477062
-89.5,-149.5,2019,1.1481237
-89.5,-148.5,2019,1.148518
-89.5,-147.5,2019,1.148889
-89.5,-146.5,2019,1.1492364
-89.5,-145.5,2019,1.1495606
-89.5,-144.5,2019,1.1498612
-89.5,-143.5,2019,1.1501384
-89.5,-142.5,2019,1.1503923
-89.5,-141.5,2019,1.1506227
-89.5,-140.5,2019,1.1508298
-89.5,-139.5,2019,1.1510135
-89.5,-138.5,2019,1.1511741
-89.5,-137.5,2019,1.1513114
-89.5,-136.5,2019,1.1514256
-89.5,-135.5,2019,1.1515169
-89.5,-134.5,2019,1.1515853
-89.5,-133.5,2019,1.151631
-89.5,-132.5,2019,1.1516541
-89.5,-131.5,2019,1.1516548
-89.5,-130.5,2019,1.1516334
-89.5,-129.5,2019,1.15159
-89.5,-128.5,2019,1.1515249
-89.5,-127.5,2019,1.1514384
-89.5,-126.5,2019,1.1513307
-89.5,-125.5,2019,1.1512023
-89.5,-124.5,2019,1.1510534
-89.5,-123.5,2019,1.1508844
-89.5,-122.5,2019,1.1506958
-89.5,-121.5,2019,1.1504879
-89.5,-120.5,2019,1.1502606
-89.5,-119.5,2019,1.1500096
-89.5,-118.5,2019,1.1497308
-89.5,-117.5,2019,1.1494074
-89.5,-116.5,2019,1.1490388
-89.5,-115.5,2019,1.1486272
-89.5,-114.5,2019,1.1481744
-89.5,-113.5,2019,1.1476827
-89.5,-112.5,2019,1.1471536
-89.5,-111.5,2019,1.146589
-89.5,-110.5,2019,1.1459906
