-89.5,-179.5,1985,-0.37624162
-89.5,-178.5,1985,-0.3760448
-89.5,-177.5,1985,-0.3758345
-89.5,-176.5,1985,-0.37561074
-89.5,-175.5,1985,-0.37537366
-89.5,-174.5,1985,-0.37512332
-89.5,-173.5,1985,-0.3748599
-89.5,-172.5,1985,-0.37458342
-89.5,-171.5,1985,-0.374294
-89.5,-170.5,1985,-0.37399185
-89.5,-169.5,1985,-0.37367693
-89.5,-168.5,1985,-0.37334955
-89.5,-167.5,1985,-0.3730097
-89.5,-166.5,1985,-0.3726576
-89.5,-165.5,1985,-0.37229335
-89.5,-164.5,1985,-0.37191716
-89.5,-163.5,1985,-0.37152913
-89.5,-162.5,1985,-0.37112945
-89.5,-161.5,1985,-0.37071827
-89.5,-160.5,1985,-0.37029585
-89.5,-159.5,1985,-0.36986226
-89.5,-158.5,1985,-0.36941773
-89.5,-157.5,1985,-0.36896247
-89.5,-156.5,1985,-0.3684967
-89.5,-155.5,1985,-0.36802053
-89.5,-154.5,1985,-0.36753428
-89.5,-153.5,1985,-0.3670382
-89.5,-152.5,1985,-0.36653244
-89.5,-151.5,1985,-0.36601728
-89.5,-150.5,1985,-0.36549294
-89.5,-149.5,1985,-0.36495975
-89.5,-148.5,1985,-0.36441797
-89.5,-147.5,1985,-0.36386782
-89.5,-146.5,1985,-0.36330965
-89.5,-145.5,1985,-0.36274377
-89.5,-144.5,1985,-0.36217043
-89.5,-143.5,1985,-0.3615901
-89.5,-142.5,1985,-0.36100298
-89.5,-141.5,1985,-0.3604096
-89.5,-140.5,1985,-0.35981023
-89.5,-139.5,1985,-0.35920537
-89.5,-138.5,1985,-0.35859537
-89.5,-137.5,1985,-0.35798076
-89.5,-136.5,1985,-0.35736203
-89.5,-135.5,1985,-0.35673964
-89.5,-134.5,1985,-0.3561142
-89.5,-133.5,1985,-0.35548627
-89.5,-132.5,1985,-0.3548565
-89.5,-131.5,1985,-0.35422555
-89.5,-130.5,1985,-0.3535941
-89.5,-129.5,1985,-0.352963
-89.5,-128.5,1985,-0.35233307
-89.5,-127.5,1985,-0.35170513
-89.5,-126.5,1985,-0.35108015
-89.5,-125.5,1985,-0.35045913
-89.5,-124.5,1985,-0.34984317
-89.5,-123.5,1985,-0.34923336
-89.5,-122.5,1985,-0.3486309
-89.5,-121.5,1985,-0.34803694
-89.5,-120.5,1985,-0.34745136
-89.5,-119.5,1985,-0.34686518
-89.5,-118.5,1985,-0.3462785
-89.5,-117.5,1985,-0.34570003
