latitude,longitude,year,tas
-89.5,87.5,2000,-0.69907194
-89.5,88.5,2000,-0.6979917
-89.5,89.5,2000,-0.6969063
-89.5,90.5,2000,-0.6958153
-89.5,91.5,2000,-0.69471836
-89.5,92.5,2000,-0.693615
-89.5,93.5,2000,-0.69250464
-89.5,94.5,2000,-0.69138676
-89.5,95.5,2000,-0.6902606
-89.5,96.5,2000,-0.68912554
-89.5,97.5,2000,-0.6879807
-89.5,98.5,2000,-0.6868251
-89.5,99.5,2000,-0.6856578
-89.5,100.5,2000,-0.68447757
-89.5,101.5,2000,-0.68328315
-89.5,102.5,2000,-0.68207306
-89.5,103.5,2000,-0.68084574
-89.5,104.5,2000,-0.6795994
-89.5,105.5,2000,-0.678332
-89.5,106.5,2000,-0.67704135
-89.5,107.5,2000,-0.67572504
-89.5,108.5,2000,-0.67438024
-89.5,109.5,2000,-0.673004
-89.5,110.5,2000,-0.6715929
-89.5,111.5,2000,-0.67014337
-89.5,112.5,2000,-0.6686513
-89.5,113.5,2000,-0.66711223
-89.5,114.5,2000,-0.6655214
-89.5,115.5,2000,-0.66387355
-89.5,116.5,2000,-0.66216326
-89.5,117.5,2000,-0.66038454
-89.5,118.5,2000,-0.6585313
-89.5,119.5,2000,-0.6566066
-89.5,120.5,2000,-0.65467083
-89.5,121.5,2000,-0.6527303
-89.5,122.5,2000,-0.6507541
-89.5,123.5,2000,-0.64874184
-89.5,124.5,2000,-0.6466977
-89.5,125.5,2000,-0.6446258
-89.5,126.5,2000,-0.6425301
-89.5,127.5,2000,-0.6404144
-89.5,128.5,2000,-0.63828224
-89.5,129.5,2000,-0.6361369
-89.5,130.5,2000,-0.6339814
-89.5,131.5,2000,-0.63181883
-89.5,132.5,2000,-0.6296517
-89.5,133.5,2000,-0.6274828
-89.5,134.5,2000,-0.6253142
-89.5,135.5,2000,-0.62314814
-89.5,136.5,2000,-0.6209868
-89.5,137.5,2000,-0.6188321
-89.5,138.5,2000,-0.6166858
-89.5,139.5,2000,-0.61454964
-89.5,140.5,2000,-0.6124252
-89.5,141.5,2000,-0.61031395
-89.5,142.5,2000,-0.6082174
-89.5,143.5,2000,-0.6061369
-89.5,144.5,2000,-0.60407376
-89.5,145.5,2000,-0.6020292
-89.5,146.5,2000,-0.60000426
-89.5,147.5,2000,-0.5980002
-89.5,148.5,2000,-0.596018
-89.5,149.5,2000,-0.5940588
-89.5,150.5,2000,-0.5921235
-89.5,151.5,2000,-0.59021306
-89.5,152.5,2000,-0.5883283
-89.5,153.5,2000,-0.5864702
-89.5,154.5,2000,-0.5846395
-89.5,155.5,2000,-0.58283705
-89.5,156.5,2000,-0.5810636
-89.5,157.5,2000,-0.57932
-89.5,158.5,2000,-0.57760686
-89.5,159.5,2000,-0.5759249
-89.5,160.5,2000,-0.5742748
-89.5,161.5,2000,-0.57265717
-89.5,162.5,2000,-0.5710727
-89.5,163.5,2000,-0.56952196
-89.5,164.5,2000,-0.56800556
-89.5,165.5,2000,-0.566524
-89.5,166.5,2000,-0.5650779
-89.5,167.5,2000,-0.5636677
-89.5,168.5,2000,-0.562294
-89.5,169.5,2000,-0.5609572
-89.5,170.5,2000,-0.55965775
-89.5,171.5,2000,-0.55839616
-89.5,172.5,2000,-0.5571729
-89.5,173.5,2000,-0.55598825
-89.5,174.5,2000,-0.55484265
-89.5,175.5,2000,-0.5537365
-89.5,176.5,2000,-0.5526702
-89.5,177.5,2000,-0.551644
-89.5,178.5,2000,-0.5506583
-89.5,179.5,2000,-0.5497133
-88.5,-179.5,2000,-0.2684768
-88.5,-178.5,2000,-0.2659445
-88.5,-177.5,2000,-0.26354232
-88.5,-176.5,2000,-0.2612709
-88.5,-175.5,2000,-0.2591309
-88.5,-174.5,2000,-0.25711423
-88.5,-173.5,2000,-0.25519198
-88.5,-172.5,2000,-0.25336224
-88.5,-171.5,2000,-0.25162545
-88.5,-170.5,2000,-0.24998197
-88.5,-169.5,2000,-0.24843225
-88.5,-168.5,2000,-0.24697664
-88.5,-167.5,2000,-0.24561553
-88.5,-166.5,2000,-0.24434924
-88.5,-165.5,2000,-0.24317813
-88.5,-164.5,2000,-0.24210258
-88.5,-163.5,2000,-0.24112289
-88.5,-162.5,2000,-0.24023947
-88.5,-161.5,2000,-0.23945267
-88.5,-160.5,2000,-0.2387629
-88.5,-159.5,2000,-0.23817055
-88.5,-158.5,2000,-0.23767601
-88.5,-157.5,2000,-0.23727979
-88.5,-156.5,2000,-0.23698223
-88.5,-155.5,2000,-0.23678382
-88.5,-154.5,2000,-0.236685
-88.5,-153.5,2000,-0.23668621
-88.5,-152.5,2000,-0.23678783
-88.5,-151.5,2000,-0.23699023
-88.5,-150.5,2000,-0.23729372
-88.5,-149.5,2000,-0.23769855
-88.5,-148.5,2000,-0.23820493
-88.5,-147.5,2000,-0.23881283
-88.5,-146.5,2000,-0.23952225
-88.5,-145.5,2000,-0.2403329
-88.5,-144.5,2000,-0.24124436
-88.5,-143.5,2000,-0.24225596
-88.5,-142.5,2000,-0.24336672
-88.5,-141.5,2000,-0.24457549
-88.5,-140.5,2000,-0.24588059
-88.5,-139.5,2000,-0.24728008
-88.5,-138.5,2000,-0.2487715
-88.5,-137.5,2000,-0.2503519
-88.5,-136.5,2000,-0.2520178
-88.5,-135.5,2000,-0.25376508
-88.5,-134.5,2000,-0.25556594
-88.5,-133.5,2000,-0.2573353
-88.5,-132.5,2000,-0.25905895
-88.5,-131.5,2000,-0.26072758
-88.5,-130.5,2000,-0.26238835
-88.5,-129.5,2000,-0.26407877
-88.5,-128.5,2000,-0.26579726
-88.5,-127.5,2000,-0.26754254
-88.5,-126.5,2000,-0.26931345
-88.5,-125.5,2000,-0.27110916
-88.5,-124.5,2000,-0.27292866
-88.5,-123.5,2000,-0.27477124
-88.5,-122.5,2000,-0.27663618
-88.5,-121.5,2000,-0.2785228
-88.5,-120.5,2000,-0.2804305
-88.5,-119.5,2000,-0.28235856
-88.5,-118.5,2000,-0.28430647
-88.5,-117.5,2000,-0.28627366
-88.5,-116.5,2000,-0.28825954
-88.5,-115.5,2000,-0.29026368
-88.5,-114.5,2000,-0.29228565
-88.5,-113.5,2000,-0.294325
-88.5,-112.5,2000,-0.29638147
-88.5,-111.5,2000,-0.2984548
-88.5,-110.5,2000,-0.30054495
-88.5,-109.5,2000,-0.30265203
-88.5,-108.5,2000,-0.30477652
-88.5,-107.5,2000,-0.30689085
-88.5,-106.5,2000,-0.30896038
-88.5,-105.5,2000,-0.3109902
-88.5,-104.5,2000,-0.31299075
-88.5,-103.5,2000,-0.31504342
-88.5,-102.5,2000,-0.31717265
-88.5,-101.5,2000,-0.31937942
-88.5,-100.5,2000,-0.32166445
-88.5,-99.5,2000,-0.32402807
-88.5,-98.5,2000,-0.32647046
-88.5,-97.5,2000,-0.3289915
-88.5,-96.5,2000,-0.3315907
-88.5,-95.5,2000,-0.3342676
-88.5,-94.5,2000,-0.33702135
-88.5,-93.5,2000,-0.3398511
-88.5,-92.5,2000,-0.34275573
-88.5,-91.5,2000,-0.34573415
-88.5,-90.5,2000,-0.3487851
-88.5,-89.5,2000,-0.3519073
-88.5,-88.5,2000,-0.35509947
-88.5,-87.5,2000,-0.3583601
-88.5,-86.5,2000,-0.36168793
-88.5,-85.5,2000,-0.36508155
-88.5,-84.5,2000,-0.36853957
-88.5,-83.5,2000,-0.37206066
-88.5,-82.5,2000,-0.37564355
-88.5,-81.5,2000,-0.37928692
-88.5,-80.5,2000,-0.3829896
-88.5,-79.5,2000,-0.38675037
-88.5,-78.5,2000,-0.3905682
-88.5,-77.5,2000,-0.39444202
-88.5,-76.5,2000,-0.39837083
-88.5,-75.5,2000,-0.40235367
-88.5,-74.5,2000,-0.40638977
-88.5,-73.5,2000,-0.41047826
-88.5,-72.5,2000,-0.41461843
-88.5,-71.5,2000,-0.41880953
-88.5,-70.5,2000,-0.42305088
-88.5,-69.5,2000,-0.42734194
-88.5,-68.5,2000,-0.43168208
-88.5,-67.5,2000,-0.43607074
-88.5,-66.5,2000,-0.44050747
-88.5,-65.5,2000,-0.4449917
-88.5,-64.5,2000,-0.4495251
-88.5,-63.5,2000,-0.45413238
-88.5,-62.5,2000,-0.4588205
-88.5,-61.5,2000,-0.46358898
-88.5,-60.5,2000,-0.4684374
-88.5,-59.5,2000,-0.47336522
-88.5,-58.5,2000,-0.47837195
-88.5,-57.5,2000,-0.48345706
-88.5,-56.5,2000,-0.4886199
-88.5,-55.5,2000,-0.49385995
-88.5,-54.5,2000,-0.49916103
-88.5,-53.5,2000,-0.5044695
-88.5,-52.5,2000,-0.5097801
-88.5,-51.5,2000,-0.5150919
-88.5,-50.5,2000,-0.5204039
-88.5,-49.5,2000,-0.52571523
-88.5,-48.5,2000,-0.5310247
-88.5,-47.5,2000,-0.5363314
-88.5,-46.5,2000,-0.5416342
-88.5,-45.5,2000,-0.5469321
-88.5,-44.5,2000,-0.552224
-88.5,-43.5,2000,-0.5575088
-88.5,-42.5,2000,-0.5627856
-88.5,-41.5,2000,-0.5680535
-88.5,-40.5,2000,-0.57331127
-88.5,-39.5,2000,-0.57855827
-88.5,-38.5,2000,-0.5837934
-88.5,-37.5,2000,-0.58901596
-88.5,-36.5,2000,-0.59422505
-88.5,-35.5,2000,-0.5994199
-88.5,-34.5,2000,-0.60459965
-88.5,-33.5,2000,-0.6097636
-88.5,-32.5,2000,-0.61491084
-88.5,-31.5,2000,-0.6200405
-88.5,-30.5,2000,-0.62515163
-88.5,-29.5,2000,-0.6302432
-88.5,-28.5,2000,-0.6353139
-88.5,-27.5,2000,-0.6403625
-88.5,-26.5,2000,-0.64538723
-88.5,-25.5,2000,-0.6503862
-88.5,-24.5,2000,-0.6553572
-88.5,-23.5,2000,-0.6602974
-88.5,-22.5,2000,-0.66520375
-88.5,-21.5,2000,-0.6700723
-88.5,-20.5,2000,-0.67489874
-88.5,-19.5,2000,-0.6796778
-88.5,-18.5,2000,-0.6844032
-88.5,-17.5,2000,-0.68906784
-88.5,-16.5,2000,-0.6936634
-88.5,-15.5,2000,-0.6981806
-88.5,-14.5,2000,-0.70258343
-88.5,-13.5,2000,-0.7067744
-88.5,-12.5,2000,-0.7107319
-88.5,-11.5,2000,-0.71443874
-88.5,-10.5,2000,-0.717989
-88.5,-9.5,2000,-0.72145724
-88.5,-8.5,2000,-0.72484124
-88.5,-7.5,2000,-0.7281391
-88.5,-6.5,2000,-0.7313493
-88.5,-5.5,2000,-0.73447037
-88.5,-4.5,2000,-0.737501
-88.5,-3.5,2000,-0.7404401
-88.5,-2.5,2000,-0.7432865
-88.5,-1.5,2000,-0.7460393
-88.5,-0.5,2000,-0.74869746
-88.5,0.5,2000,-0.7512603
-88.5,1.5,2000,-0.7537269
-88.5,2.5,2000,-0.75609666
-88.5,3.5,2000,-0.75836885
-88.5,4.5,2000,-0.7605429
-88.5,5.5,2000,-0.76261836
-88.5,6.5,2000,-0.76459485
-88.5,7.5,2000,-0.76647204
-88.5,8.5,2000,-0.76824987
-88.5,9.5,2000,-0.76992834
-88.5,10.5,2000,-0.7715078
-88.5,11.5,2000,-0.772989
-88.5,12.5,2000,-0.77430075
-88.5,13.5,2000,-0.7753545
-88.5,14.5,2000,-0.77616554
-88.5,15.5,2000,-0.77675366
-88.5,16.5,2000,-0.7772149
-88.5,17.5,2000,-0.7775831
-88.5,18.5,2000,-0.777866
-88.5,19.5,2000,-0.7780703
-88.5,20.5,2000,-0.77820146
-88.5,21.5,2000,-0.77826405
-88.5,22.5,2000,-0.77826184
-88.5,23.5,2000,-0.7781978
-88.5,24.5,2000,-0.77807426
-88.5,25.5,2000,-0.7778929
-88.5,26.5,2000,-0.77765507
-88.5,27.5,2000,-0.77736163
-88.5,28.5,2000,-0.77701324
-88.5,29.5,2000,-0.7766101
-88.5,30.5,2000,-0.7761523
-88.5,31.5,2000,-0.7756397
-88.5,32.5,2000,-0.77507216
-88.5,33.5,2000,-0.77444917
-88.5,34.5,2000,-0.77377045
-88.5,35.5,2000,-0.77303547
-88.5,36.5,2000,-0.7722437
-88.5,37.5,2000,-0.7713947
-88.5,38.5,2000,-0.77048796
-88.5,39.5,2000,-0.76952296
-88.5,40.5,2000,-0.7684993
-88.5,41.5,2000,-0.7674165
-88.5,42.5,2000,-0.7662741
-88.5,43.5,2000,-0.76507187
-88.5,44.5,2000,-0.7638094
-88.5,45.5,2000,-0.7624862
-88.5,46.5,2000,-0.7611023
-88.5,47.5,2000,-0.7596572
-88.5,48.5,2000,-0.7581507
-88.5,49.5,2000,-0.75658244
-88.5,50.5,2000,-0.7549522
-88.5,51.5,2000,-0.7532596
-88.5,52.5,2000,-0.7515045
-88.5,53.5,2000,-0.74968624
-88.5,54.5,2000,-0.74780476
-88.5,55.5,2000,-0.7458634
-88.5,56.5,2000,-0.7439095
-88.5,57.5,2000,-0.7419565
-88.5,58.5,2000,-0.74000365
-88.5,59.5,2000,-0.73805034
-88.5,60.5,2000,-0.73609585
-88.5,61.5,2000,-0.7341396
-88.5,62.5,2000,-0.7321809
-88.5,63.5,2000,-0.730219
-88.5,64.5,2000,-0.72825336
-88.5,65.5,2000,-0.72627383
-88.5,66.5,2000,-0.7242478
-88.5,67.5,2000,-0.72217214
-88.5,68.5,2000,-0.7200462
-88.5,69.5,2000,-0.7178697
-88.5,70.5,2000,-0.7156422
-88.5,71.5,2000,-0.71336365
-88.5,72.5,2000,-0.71103364
-88.5,73.5,2000,-0.7086522
-88.5,74.5,2000,-0.7062194
-88.5,75.5,2000,-0.7037352
-88.5,76.5,2000,-0.7011999
-88.5,77.5,2000,-0.69861376
-88.5,78.5,2000,-0.6959773
-88.5,79.5,2000,-0.693291
-88.5,80.5,2000,-0.6905555
-88.5,81.5,2000,-0.6877717
-88.5,82.5,2000,-0.68494034
-88.5,83.5,2000,-0.68206245
-88.5,84.5,2000,-0.67913926
-88.5,85.5,2000,-0.6761717
-88.5,86.5,2000,-0.6731613
-88.5,87.5,2000,-0.6701093
-88.5,88.5,2000,-0.667017
-88.5,89.5,2000,-0.66388595
-88.5,90.5,2000,-0.66071755
-88.5,91.5,2000,-0.6575134
-88.5,92.5,2000,-0.6542747
-88.5,93.5,2000,-0.651003
-88.5,94.5,2000,-0.64769965
-88.5,95.5,2000,-0.64436585
-88.5,96.5,2000,-0.6410027
-88.5,97.5,2000,-0.63761127
-88.5,98.5,2000,-0.63419217
-88.5,99.5,2000,-0.63074607
-88.5,100.5,2000,-0.62727326
-88.5,101.5,2000,-0.62377375
-88.5,102.5,2000,-0.6202471
-88.5,103.5,2000,-0.61669296
-88.5,104.5,2000,-0.61311007
-88.5,105.5,2000,-0.6094758
-88.5,106.5,2000,-0.605715
-88.5,107.5,2000,-0.60181797
-88.5,108.5,2000,-0.5977799
-88.5,109.5,2000,-0.59364617
-88.5,110.5,2000,-0.5894525
-88.5,111.5,2000,-0.5851991
-88.5,112.5,2000,-0.58088666
-88.5,113.5,2000,-0.5765159
-88.5,114.5,2000,-0.57208794
-88.5,115.5,2000,-0.5676036
-88.5,116.5,2000,-0.56306416
-88.5,117.5,2000,-0.55847085
-88.5,118.5,2000,-0.55382496
-88.5,119.5,2000,-0.5491278
-88.5,120.5,2000,-0.5443809
-88.5,121.5,2000,-0.5395856
-88.5,122.5,2000,-0.53474337
-88.5,123.5,2000,-0.52985585
-88.5,124.5,2000,-0.5249246
-88.5,125.5,2000,-0.51995116
-88.5,126.5,2000,-0.51493746
-88.5,127.5,2000,-0.50988513
-88.5,128.5,2000,-0.50479615
-88.5,129.5,2000,-0.49967265
-88.5,130.5,2000,-0.49451685
-88.5,131.5,2000,-0.4893313
-88.5,132.5,2000,-0.4840773
-88.5,133.5,2000,-0.47870588
-88.5,134.5,2000,-0.47322765
-88.5,135.5,2000,-0.46765772
-88.5,136.5,2000,-0.4620764
-88.5,137.5,2000,-0.45651135
-88.5,138.5,2000,-0.45096806
-88.5,139.5,2000,-0.44545156
-88.5,140.5,2000,-0.4399663
-88.5,141.5,2000,-0.4345161
-88.5,142.5,2000,-0.42910445
-88.5,143.5,2000,-0.4237343
-88.5,144.5,2000,-0.4184084
-88.5,145.5,2000,-0.41312897
-88.5,146.5,2000,-0.40789813
-88.5,147.5,2000,-0.40271774
-88.5,148.5,2000,-0.39758942
-88.5,149.5,2000,-0.39251465
-88.5,150.5,2000,-0.38749477
-88.5,151.5,2000,-0.38253117
-88.5,152.5,2000,-0.37762484
-88.5,153.5,2000,-0.37277696
-88.5,154.5,2000,-0.36798862
-88.5,155.5,2000,-0.36326087
-88.5,156.5,2000,-0.3585947
-88.5,157.5,2000,-0.3539911
-88.5,158.5,2000,-0.34945112
-88.5,159.5,2000,-0.3449758
-88.5,160.5,2000,-0.34056622
-88.5,161.5,2000,-0.33622336
-88.5,162.5,2000,-0.33194834
-88.5,163.5,2000,-0.32774228
-88.5,164.5,2000,-0.32360628
-88.5,165.5,2000,-0.31954148
-88.5,166.5,2000,-0.31554902
-88.5,167.5,2000,-0.31163004
-88.5,168.5,2000,-0.30778575
-88.5,169.5,2000,-0.30401725
-88.5,170.5,2000,-0.3003257
-88.5,171.5,2000,-0.29671225
-88.5,172.5,2000,-0.293178
-88.5,173.5,2000,-0.289724
-88.5,174.5,2000,-0.28635135
-88.5,175.5,2000,-0.2830636
-88.5,176.5,2000,-0.2798922
-88.5,177.5,2000,-0.27684698
