latitude,longitude,year,tas
-89.5,-33.5,1990,0.33806667
-89.5,-32.5,1990,0.33836544
-89.5,-31.5,1990,0.33865824
-89.5,-30.5,1990,0.33894503
-89.5,-29.5,1990,0.33922553
-89.5,-28.5,1990,0.33949974
-89.5,-27.5,1990,0.33976746
-89.5,-26.5,1990,0.3400285
-89.5,-25.5,1990,0.34028274
-89.5,-24.5,1990,0.34052995
-89.5,-23.5,1990,0.34077
-89.5,-22.5,1990,0.3410027
-89.5,-21.5,1990,0.34122786
-89.5,-20.5,1990,0.34144527
-89.5,-19.5,1990,0.3416547
-89.5,-18.5,1990,0.34185588
-89.5,-17.5,1990,0.3420487
-89.5,-16.5,1990,0.34223276
-89.5,-15.5,1990,0.3424078
-89.5,-14.5,1990,0.34257358
-89.5,-13.5,1990,0.34272978
-89.5,-12.5,1990,0.34287596
-89.5,-11.5,1990,0.3430118
-89.5,-10.5,1990,0.3431369
-89.5,-9.5,1990,0.34325084
-89.5,-8.5,1990,0.3433531
-89.5,-7.5,1990,0.34344316
-89.5,-6.5,1990,0.34352055
-89.5,-5.5,1990,0.34358457
-89.5,-4.5,1990,0.3436346
-89.5,-3.5,1990,0.34367
-89.5,-2.5,1990,0.34369013
-89.5,-1.5,1990,0.34369415
-89.5,-0.5,1990,0.3436823
-89.5,0.5,1990,0.34366062
-89.5,1.5,1990,0.34362942
-89.5,2.5,1990,0.34358376
-89.5,3.5,1990,0.34352365
-89.5,4.5,1990,0.34344977
-89.5,5.5,1990,0.34336284
-89.5,6.5,1990,0.34326354
-89.5,7.5,1990,0.3431525
-89.5,8.5,1990,0.34303024
-89.5,9.5,1990,0.3428973
-89.5,10.5,1990,0.34275427
-89.5,11.5,1990,0.34260154
-89.5,12.5,1990,0.34243953
-89.5,13.5,1990,0.34226868
-89.5,14.5,1990,0.34208927
-89.5,15.5,1990,0.34190166
-89.5,16.5,1990,0.3417062
-89.5,17.5,1990,0.34150308
-89.5,18.5,1990,0.34129265
-89.5,19.5,1990,0.34107506
-89.5,20.5,1990,0.34085053
-89.5,21.5,1990,0.3406194
-89.5,22.5,1990,0.34038174
-89.5,23.5,1990,0.34013772
-89.5,24.5,1990,0.33988756
-89.5,25.5,1990,0.33963135
-89.5,26.5,1990,0.33936933
-89.5,27.5,1990,0.33910155
-89.5,28.5,1990,0.33882815
-89.5,29.5,1990,0.33854926
-89.5,30.5,1990,0.338265
-89.5,31.5,1990,0.33797538
-89.5,32.5,1990,0.3376807
-89.5,33.5,1990,0.33738092
-89.5,34.5,1990,0.3370761
-89.5,35.5,1990,0.3367664
-89.5,36.5,1990,0.33645186
-89.5,37.5,1990,0.33613256
-89.5,38.5,1990,0.3358086
-89.5,39.5,1990,0.33548
-89.5,40.5,1990,0.3351469
-89.5,41.5,1990,0.3348093
-89.5,42.5,1990,0.3344673
-89.5,43.5,1990,0.33412096
-89.5,44.5,1990,0.33377033
-89.5,45.5,1990,0.33341545
-89.5,46.5,1990,0.3330564
-89.5,47.5,1990,0.33269322
-89.5,48.5,1990,0.33232597
-89.5,49.5,1990,0.33195466
-89.5,50.5,1990,0.33157945
-89.5,51.5,1990,0.3312003
-89.5,52.5,1990,0.3308173
-89.5,53.5,1990,0.3304305
-89.5,54.5,1990,0.33003992
-89.5,55.5,1990,0.32964563
-89.5,56.5,1990,0.32924765
-89.5,57.5,1990,0.3288461
-89.5,58.5,1990,0.328441
-89.5,59.5,1990,0.32803234
-89.5,60.5,1990,0.3276203
-89.5,61.5,1990,0.3272048
-89.5,62.5,1990,0.32678598
-89.5,63.5,1990,0.32636386
-89.5,64.5,1990,0.32593846
-89.5,65.5,1990,0.32550997
-89.5,66.5,1990,0.3250783
-89.5,67.5,1990,0.32464355
-89.5,68.5,1990,0.32420585
-89.5,69.5,1990,0.3237652
-89.5,70.5,1990,0.32332164
-89.5,71.5,1990,0.32287532
-89.5,72.5,1990,0.32242623
-89.5,73.5,1990,0.3219745
-89.5,74.5,1990,0.32152015
-89.5,75.5,1990,0.32106328
-89.5,76.5,1990,0.320604
-89.5,77.5,1990,0.32014233
-89.5,78.5,1990,0.31967837
-89.5,79.5,1990,0.31921223
-89.5,80.5,1990,0.31874403
-89.5,81.5,1990,0.31827378
-89.5,82.5,1990,0.3178016
-89.5,83.5,1990,0.31732762
-89.5,84.5,1990,0.31685188
-89.5,85.5,1990,0.31637457
-89.5,86.5,1990,0.31589574
-89.5,87.5,1990,0.3154155
-89.5,88.5,1990,0.31493405
-89.5,89.5,1990,0.3144514
-89.5,90.5,1990,0.31396773
-89.5,91.5,1990,0.31348315
-89.5,92.5,1990,0.31299785
-89.5,93.5,1990,0.3125119
-89.5,94.5,1990,0.3120255
-89.5,95.5,1990,0.31153876
-89.5,96.5,1990,0.31105188
-89.5,97.5,1990,0.310565
